id,theme,question,reponse_1,reponse_2,reponse_3,reponse_4,bonne_reponse,explication,difficulte
1838,Géographie,"Quelle mer est bordée par l'Égypte, l'Arabie saoudite et le Soudan ?",La mer Caspienne,La mer d'Oman,La mer Rouge,La mer Noire,3,Cette mer sépare l'Afrique de la péninsule arabique.,2
1839,Géographie,Quel continent abrite le plus grand nombre de pays ?,L'Europe,L'Amérique du Sud,L'Afrique,L'Asie,3,L'Afrique compte 54 pays reconnus par l'ONU.,2
1840,Géographie,Quelle est la plus grande île du monde ?,Bornéo,La Nouvelle-Guinée,Le Groenland,Madagascar,3,"Le Groenland, territoire danois, est bien plus vaste que l'Australie qui est classée comme continent.",2
1841,Géographie,Quel pays est traversé par le cercle polaire arctique et compte de nombreux fjords ?,Le Danemark,La Finlande,La Norvège,La Suède,3,La Norvège possède un littoral découpé par de nombreux fjords glaciaires.,2
1842,Géographie,Quelle chaîne de montagnes traverse toute l'Amérique du Sud le long de sa côte ouest ?,Les Appalaches,La Sierra Madre,Les Andes,Les Rocheuses,3,Les Andes forment la plus longue chaîne de montagnes continentale du monde.,2
1843,Géographie,Quel volcan italien domine la baie de Naples ?,L'Etna,Le Stromboli,Le Vésuve,Le Vulcano,3,Ce volcan a détruit la ville antique de Pompéi en 79 après J.-C.,2
1844,Géographie,Quel fleuve se jette dans la mer du Nord après avoir traversé l'Allemagne et les Pays-Bas ?,L'Elbe,Le Rhin,L'Escaut,La Meuse,2,Le Rhin prend sa source en Suisse avant de traverser plusieurs pays européens.,2
1845,Géographie,Quel pays est bordé par la mer Baltique au nord et compte de nombreux lacs ?,La Finlande,Le Danemark,L'Islande,La Norvège,1,La Finlande est parfois surnommée le 'pays des mille lacs'.,2
1846,Géographie,Comment surnomme-t-on la vaste zone désertique du centre de l'Australie ?,L'Outback,La Pampa,Le Bush vert,Le Veld,1,"L'Outback désigne l'immense intérieur aride et semi-aride de l'Australie, très faiblement peuplé.",2
1847,Géographie,Quelle mer sépare l'Italie de la péninsule balkanique ?,La mer Adriatique,La mer Tyrrhénienne,La mer Ionienne,La mer Égée,1,Cette mer borde notamment Venise à son extrémité nord.,2
1848,Géographie,"Quelle capitale européenne, célèbre pour ses vestiges antiques, est bâtie sur sept collines ?",Rome,Édimbourg,Athènes,Lisbonne,1,Rome est traditionnellement dite bâtie sur sept collines.,2
1849,Géographie,"Quelle chaîne de montagnes abrite le mont Blanc, point culminant de l'Europe occidentale ?",Les Alpes,Les Carpates,Le Caucase,Les Pyrénées,1,Le mont Blanc culmine à environ 4 805 mètres à la frontière franco-italienne.,2
1850,Géographie,"Quelle région désertique s'étend entre l'Algérie, le Mali et le Niger ?",Le Namib,Le Sahara,Le Sahel,Le Kalahari,2,Le Sahara est le plus vaste désert chaud du monde.,2
1851,Géographie,Quel canal artificiel relie la mer Méditerranée à la mer Rouge ?,Le canal de Corinthe,Le canal de Panama,Le canal de Suez,Le canal de Kiel,3,Ce canal égyptien a été inauguré en 1869.,2
1852,Géographie,Quel canal artificiel relie l'océan Atlantique à l'océan Pacifique en Amérique centrale ?,Le canal de Corinthe,Le canal de Panama,Le canal de Suez,Le canal de Nicaragua,2,Ce canal a été achevé en 1914 et raccourcit considérablement les routes maritimes.,2
1853,Géographie,Quel fleuve traverse Rome ?,Le Tibre,Le Pô,L'Adige,L'Arno,1,Le Tibre traverse la capitale italienne du nord au sud.,2
1854,Géographie,"Quelle région polaire est un continent recouvert de glace, sans population permanente ?",L'Arctique,L'Antarctique,Le Groenland,La Sibérie,2,L'Antarctique est régi par un traité international interdisant toute exploitation militaire ou minière.,2
1855,Géographie,Quelle chaîne de montagnes traverse l'ouest des États-Unis et du Canada ?,Les Rocheuses,Les Cascades,La Sierra Nevada,Les Appalaches,1,Les Rocheuses s'étendent du Nouveau-Mexique jusqu'en Colombie-Britannique.,2
1856,Géographie,Quel golfe sépare la péninsule arabique de l'Iran ?,La mer Rouge,Le golfe d'Oman,Le golfe d'Aden,Le golfe Persique,4,Cette zone maritime est riche en gisements de pétrole.,2
1857,Géographie,Quelle capitale est traversée par le fleuve Danube ?,Bucarest,Varsovie,Prague,Budapest,4,"Budapest est en réalité composée de deux villes, Buda et Pest, réunies par le fleuve.",2
1858,Géographie,Quel océan borde à la fois l'Australie et l'Afrique du Sud ?,L'océan Arctique,L'océan Atlantique,L'océan Pacifique,L'océan Indien,4,"Cet océan s'étend entre l'Afrique, l'Asie et l'Océanie.",2
1859,Géographie,Quel détroit sépare l'Asie de l'Amérique du Nord ?,Le détroit de Béring,Le détroit de Malacca,Le détroit d'Ormuz,Le détroit de Gibraltar,1,Ce détroit sépare la Sibérie de l'Alaska.,2
1860,Géographie,"Quel pays est situé entre l'Inde et la Chine, dans l'Himalaya ?",Le Bhoutan,Le Sri Lanka,Le Bangladesh,Le Népal,4,Le Népal abrite le mont Everest sur sa frontière avec le Tibet.,2
1861,Géographie,Quelle mer sépare la Grèce de la Turquie ?,La mer Égée,La mer Noire,La mer de Marmara,La mer Ionienne,1,Cette mer est parsemée de nombreuses îles grecques.,2
1862,Géographie,Quelle île de l'océan Indien est un pays indépendant connu pour sa biodiversité unique ?,Les Seychelles,Les Comores,Maurice,Madagascar,4,Madagascar abrite de nombreuses espèces endémiques comme les lémuriens.,2
1863,Géographie,Quelle mer borde la Croatie et une partie de l'Italie ?,La mer Tyrrhénienne,La mer Égée,La mer Adriatique,La mer Ionienne,3,La côte croate le long de cette mer est réputée pour ses nombreuses îles.,2
1864,Géographie,Quel fleuve prend sa source en Suisse et se jette dans la mer du Nord ?,Le Rhin,Le Rhône,Le Danube,L'Elbe,1,"Le Rhin traverse la Suisse, l'Allemagne et les Pays-Bas.",2
1865,Géographie,Quel fleuve se jette dans le golfe du Mexique après avoir traversé les États-Unis du nord au sud ?,Le Missouri,L'Ohio,Le Colorado,Le Mississippi,4,Le Mississippi est l'un des plus longs fleuves d'Amérique du Nord.,2
1866,Géographie,Quel fleuve marque une partie de la frontière entre la France et l'Allemagne ?,La Meuse,Le Rhin,La Moselle,La Sarre,2,Le Rhin sépare notamment l'Alsace du Bade-Wurtemberg.,2
1867,Géographie,Quelle étendue d'eau entre l'Amérique du Nord et les Caraïbes a donné son nom au Gulf Stream ?,Le golfe du Mexique,Le golfe de Californie,Le golfe d'Alaska,La mer des Caraïbes,1,Ce golfe reçoit les eaux du fleuve Mississippi.,2
1868,Géographie,Quel fleuve traverse la ville de Vienne en Autriche ?,La Drave,L'Inn,Le Danube,Le Rhin,3,Le Danube traverse la capitale autrichienne d'ouest en est.,2
1869,Géographie,Quel est le plus petit État du monde en superficie ?,Monaco,Le Liechtenstein,Le Vatican,Saint-Marin,3,"Cet État enclavé dans Rome ne mesure qu'environ 0,44 km².",3
1870,Géographie,Quel est le point culminant de l'Amérique du Sud ?,Le Chimborazo,Le Cotopaxi,Le Huascarán,L'Aconcagua,4,Ce sommet argentin dépasse 6 900 mètres d'altitude.,3
1871,Géographie,Quel est le plus grand pays d'Afrique par sa superficie ?,La République démocratique du Congo,L'Algérie,Le Soudan,La Libye,2,L'Algérie est le plus grand pays d'Afrique depuis la partition du Soudan en 2011.,3
1872,Géographie,Quel désert couvre une grande partie du nord du Chili ?,Le désert de Sonora,Le désert de Mojave,Le désert d'Atacama,Le désert de Patagonie,3,L'Atacama est considéré comme l'un des endroits les plus arides du monde.,3
1873,Géographie,Quel pays possède le plus de fuseaux horaires terrestres ?,La France,La Russie,Les États-Unis,La Chine,1,"Grâce à ses territoires d'outre-mer, la France couvre douze fuseaux horaires.",3
1874,Géographie,Quelle mer est entièrement enclavée et considérée comme le plus grand plan d'eau intérieur du monde ?,La mer Caspienne,Le lac Baïkal,La mer d'Aral,La mer Morte,1,"La mer Caspienne est bordée par la Russie, le Kazakhstan, l'Iran, l'Azerbaïdjan et le Turkménistan.",3
1875,Géographie,Quel fleuve est le plus long d'Europe ?,Le Rhin,La Volga,L'Oural,Le Danube,2,La Volga traverse la Russie sur plus de 3 500 kilomètres.,3
1876,Géographie,"Quel pays est bordé par treize pays différents, un record mondial partagé avec la Russie ?",La Chine,Le Brésil,Le Kazakhstan,L'Inde,1,La Chine et la Russie partagent le record du plus grand nombre de frontières terrestres.,3
1877,Géographie,Quelle capitale se situe à la plus haute altitude d'Amérique du Sud ?,Lima,La Paz,Quito,Bogotá,2,"La Paz, siège du gouvernement bolivien, se trouve à plus de 3 600 mètres d'altitude.",3
1878,Géographie,Quel archipel volcanique appartient à l'Équateur et abrite une faune unique étudiée par Darwin ?,Les Canaries,Les îles Galápagos,Les Açores,Les Maldives,2,Charles Darwin y a développé une partie de sa théorie de l'évolution.,3
1879,Géographie,"Quel vaste plateau d'Asie centrale, le plus élevé du monde, est surnommé le 'toit du monde' ?",Le plateau du Deccan,Le plateau tibétain,Le plateau du Colorado,Le plateau iranien,2,Ce plateau abrite les sources de plusieurs grands fleuves asiatiques.,3
1880,Géographie,"Quel pays africain possède les chutes Victoria, partagées avec un voisin ?",La Tanzanie,La Zambie,Le Kenya,L'Ouganda,2,Ces chutes sont partagées entre la Zambie et le Zimbabwe sur le fleuve Zambèze.,3
1881,Géographie,Quel phénomène géologique explique la forte activité volcanique et sismique du Japon ?,La subduction de plaques tectoniques,Les moussons,L'érosion glaciaire,Les courants marins,1,Le Japon se situe à la rencontre de plusieurs plaques tectoniques : leur subduction alimente volcans et séismes.,3
1882,Géographie,Quel océan est le plus petit du monde ?,L'océan Austral,L'océan Arctique,L'océan Indien,L'océan Atlantique,2,L'océan Arctique est en grande partie recouvert de banquise.,3
1883,Géographie,Quel fleuve délimite une partie de la frontière entre les États-Unis et le Mexique ?,Le Rio Grande,Le Mississippi,L'Arkansas,Le Colorado,1,Ce fleuve prend sa source au Colorado et se jette dans le golfe du Mexique.,3
1884,Géographie,Quel désert asiatique s'étend entre la Chine et la Mongolie ?,Le désert du Taklamakan,Le désert de Karakoum,Le désert du Thar,Le désert de Gobi,4,Ce désert est connu pour ses variations extrêmes de température.,3
1885,Géographie,Quelle capitale africaine se situe au bord de l'océan Atlantique et fut un grand port colonial ?,Lomé,Dakar,Accra,Abidjan,2,Dakar est la capitale du Sénégal et la ville la plus à l'ouest du continent africain.,3
1886,Géographie,"Quel fleuve d'Afrique centrale, le plus profond du monde, se jette dans l'océan Atlantique ?",L'Orange,Le Zambèze,Le Congo,Le Niger,3,Le fleuve Congo est le deuxième plus grand fleuve du monde par son débit.,3
1887,Géographie,Quel désert du sud-ouest des États-Unis abrite la Vallée de la Mort ?,Le Grand Bassin,Le désert de Chihuahua,Le désert de Sonora,Le désert des Mojaves,4,"La Vallée de la Mort, l'un des lieux les plus chauds du monde, se situe dans le désert des Mojaves en Californie.",3
1888,Géographie,Quelle capitale sud-américaine est bâtie sur un plateau à plus de 2 600 mètres d'altitude ?,Quito,Lima,Caracas,Bogotá,4,"Bogotá est la capitale de la Colombie, perchée sur les contreforts des Andes.",3
1889,Géographie,"Quelle mer borde Israël, le Jourdain et la Jordanie et est réputée pour sa forte salinité ?",La mer Morte,La mer de Galilée,La mer Rouge,La mer Méditerranée,1,Sa forte salinité permet à une personne d'y flotter facilement sans effort.,3
1890,Géographie,"Quel fleuve européen traverse Vienne, Bratislava et Budapest ?",La Vistule,Le Danube,Le Rhin,L'Elbe,2,Le Danube traverse dix pays européens avant de se jeter dans la mer Noire.,3
1891,Géographie,Quelle île volcanique de l'Atlantique Nord est connue pour ses geysers et ses glaciers ?,Les Shetland,Les îles Féroé,Le Groenland,L'Islande,4,"L'Islande se situe sur la dorsale médio-atlantique, entre les plaques nord-américaine et eurasienne.",3
1892,Géographie,"Quelle chaîne volcanique traverse le Japon, les Philippines et l'Indonésie ?",La faille de San Andreas,La ceinture andine,La ceinture de feu du Pacifique,Le rift est-africain,3,Cette zone concentre la majorité des séismes et éruptions volcaniques du monde.,3
1893,Géographie,Quel royaume enclavé est entièrement entouré par l'Afrique du Sud ?,La Namibie,Le Lesotho,Le Botswana,L'Eswatini,2,Ce petit royaume montagneux est entièrement encerclé par un seul voisin.,4
1894,Géographie,Quel est le plus grand lac d'Afrique par sa superficie ?,Le lac Malawi,Le lac Tchad,Le lac Tanganyika,Le lac Victoria,4,"Ce lac est partagé entre le Kenya, l'Ouganda et la Tanzanie.",4
1895,Géographie,Quel pays est le seul à être traversé à la fois par l'équateur et le tropique du Capricorne ?,L'Indonésie,Le Kenya,Le Pérou,Le Brésil,4,Le Brésil est traversé par l'équateur au nord et le tropique du Capricorne au sud.,4
1896,Géographie,"Quel est le plus grand estuaire du monde, situé entre le Canada et les États-Unis ?",Le Saint-Laurent,Le Mississippi,L'Hudson,Le fleuve Columbia,1,Le fleuve Saint-Laurent relie les Grands Lacs à l'océan Atlantique.,4
1897,Géographie,Quel pays possède le plus long littoral du monde ?,L'Australie,L'Indonésie,La Russie,Le Canada,4,Le Canada possède un littoral d'environ 200 000 kilomètres grâce à ses nombreuses îles arctiques.,4
1898,Géographie,Quel pays scandinave compte le plus grand nombre d'îles au monde ?,La Suède,Le Danemark,La Finlande,La Norvège,1,La Suède compterait environ 267 570 îles selon certaines estimations.,4
1899,Géographie,Quelle mer intérieure rétrécit fortement depuis les années 1960 en raison de l'irrigation ?,La mer Caspienne,La mer d'Aral,La mer Morte,Le lac Tchad,2,Ce phénomène est considéré comme l'une des pires catastrophes écologiques d'origine humaine.,4
1900,Géographie,Quel fleuve chinois est surnommé le 'fleuve Jaune' en raison de la couleur de ses sédiments ?,Le Mékong,Le Huang He,Le Yangtsé,La rivière des Perles,2,Ce fleuve est considéré comme le berceau de la civilisation chinoise.,4
1901,Géographie,Quelle région désertique namibienne abrite les plus hautes dunes de sable du monde ?,Le désert du Namib,Le désert du Karoo,Le désert du Kalahari,Le désert de Sturt,1,Les dunes de Sossusvlei y dépassent 300 mètres de hauteur.,4
1902,Géographie,Quel pays possède le plus grand nombre de volcans actifs au monde ?,Les Philippines,Le Japon,Les États-Unis,L'Indonésie,4,L'Indonésie compte plus de 130 volcans actifs.,4
1903,Géographie,Quelle chaîne de montagnes sépare la Russie de la Géorgie et de l'Azerbaïdjan ?,Les Carpates,L'Oural,Les Alpes Dinariques,Le Caucase,4,"Le mont Elbrouz, point culminant d'Europe selon certaines définitions, s'y trouve.",4
1904,Géographie,Quel lac nord-américain est le plus grand lac d'eau douce du monde par sa superficie ?,Le lac Érié,Le lac Michigan,Le lac Supérieur,Le lac Huron,3,Ce lac fait partie des Grands Lacs partagés entre les États-Unis et le Canada.,4
1905,Géographie,Quel plateau volcanique abrite la vallée du Grand Rift en Afrique de l'Est ?,Le plateau du Karoo,Le plateau du Kalahari,Le plateau du Congo,Le plateau éthiopien,4,La vallée du Grand Rift s'étend sur plusieurs milliers de kilomètres en Afrique de l'Est.,4
